Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA1_WSVM,15,10000,4,0.84,0.55,0.6797058187186572,0.46808510638297873,0.4074074074074074,0.7916666666666666,0.6950000000000001,"[[84 16]
 [ 9 11]]","[0.24545, 0.3277928310491823, 0.46113649119899325, 0.48462475555656437, 0.5069119800128915, 0.5270273219015635, 0.5000000000000002, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.561514142280249, 0.3590923919818609, 0.07788411644382592, 0.03076018686757473, -0.013824840721641009, -0.05410738379741071, -4.440892098500628e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,15,10000,4,0.91,0.5,0.6745368781616021,0.5128205128205129,0.5263157894736842,0.8416666666666667,0.705,"[[91  9]
 [10 10]]","[0.2516059027777778, 0.4206891109935264, 0.44471631263155603, 0.40821366672507975, 0.5440038095371835, 0.4675104148270065, 0.5042293460878409, 0.49668442224421383, 0.5004478522133204, 0.4999251496367407, 0.4999497111744391, 0.5000292398040757, 0.4999982397909488, 0.4999995372815891, 0.5000004663904174]","[0.5450328608301994, 0.15997258378339435, 0.11102127619683119, 0.18567745796742552, -0.08823589721292413, 0.0650708564231566, -0.008458893922666157, 0.0066312527096872975, -0.0008957046661781586, 0.00014970072763688603, 0.00010057765146096334, -5.8479608217953216e-05, 3.520418102412063e-06, 9.254368218336315e-07, -9.327808347925156e-07]"
0.2,ImADA_12_WSVM,15,10000,4,0.62,0.9,0.7469939758793239,0.4736842105263158,0.32142857142857145,0.6666666666666666,0.76,"[[62 38]
 [ 2 18]]","[0.37960899000000004, 0.3331005102707436, 0.6225199688586703, 0.48284662584246235, 0.5097629897411893, 0.5045347408795965, 0.48973786963475296, 0.5106630650273526, 0.4895170900299384, 0.510292166234299, 0.48993251646040914, 0.509885554297564, 0.49032250225136154, 0.5095092059672647, 0.49068345746676795]","[0.24560409563341792, 0.3470975337083201, -0.25012901833054735, 0.03432021697076063, -0.01952846156706606, -0.009069730443050185, 0.020527143375085398, -0.021329364005732734, 0.020968892701686215, -0.020587240502988435, 0.020137688759901698, -0.019773685353435738, 0.01935741293670135, -0.019020705418766628, 0.018635241934271636]"
0.2,WSVM,15,10000,5,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,15,10000,5,0.95,0.25,0.48733971724044817,0.3333333333333333,0.5,0.8333333333333334,0.6,"[[95  5]
 [15  5]]","[0.16458333333333336, 0.3538621799930554, 0.34743351916731946, 0.42522768546163975, 0.5000000000000002, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.8122567874197738, 0.30105265470866366, 0.31516984269334986, 0.15067461584636194, -4.440892098500628e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,15,10000,5,0.85,0.55,0.6837397165588672,0.47826086956521735,0.4230769230769231,0.8,0.7,"[[85 15]
 [ 9 11]]","[0.24732733333333332, 0.33943497998831995, 0.42568577576861977, 0.5349931546831325, 0.47958547056128054, 0.47595608963293157, 0.5206409046412904, 0.4790929400687104, 0.5199087081364863, 0.5115592483771285, 0.4830138440832214, 0.508304383486189, 0.5081393823140279, 0.4941283645522669, 0.5067503018076958]","[0.5564588661105714, 0.3329065740122348, 0.14973760848948814, -0.070100912619403, 0.040851769107736864, 0.048124938957324746, -0.041305283942002606, 0.04183851501594767, -0.039838478843315754, -0.023122616750492122, 0.0339853902430403, -0.016610294407629164, -0.016280202804385694, 0.011743810756423046, -0.013501423940117715]"
0.2,ImADA2_SVM,15,10000,5,0.95,0.35,0.5766281297335397,0.4375,0.5833333333333334,0.85,0.65,"[[95  5]
 [13  7]]","[0.2516059027777778, 0.4830666480609101, 0.48592670772248464, 0.5022685164270642, 0.49962737853747474, 0.5000610179421268, 0.4999900030790512, 0.5000016377178506, 0.4999997317017839, 0.5000000439537083, 0.499999992799322, 0.5000000011796444, 0.4999999998067459, 0.5000000000316596, 0.49999999999481354]","[0.5450328608301994, 0.033879660642167964, 0.028154020948463417, -0.0045370639856164695, 0.0007452430630166421, -0.00012203588485934299, 1.9993841900284445e-05, -3.2754357011485584e-06, 5.365964321218465e-07, -8.790741669096379e-08, 1.4401356011263841e-08, -2.3592887699193393e-09, 3.865081586623051e-10, -6.331912772285093e-11, 1.0373035763570163e-11]"
0.2,ImADA_12_SVM,15,10000,5,0.86,0.55,0.687749954561976,0.48888888888888893,0.44,0.8083333333333333,0.705,"[[86 14]
 [ 9 11]]","[0.3797174375822222, 0.5164237917965003, 0.49826854655972463, 0.4904811602881592, 0.5103960593380942, 0.48966076902805955, 0.5100178127787658, 0.4901485814237805, 0.5095432348235269, 0.4906120097758796, 0.5091033166760237, 0.49104086063516267, 0.5086954353148021, 0.49143887938471076, 0.5083160965322157]","[0.24537386461993146, -0.03285940503085424, 0.0034629207227249627, 0.019039979886559033, -0.020795115682461437, 0.02068141006204239, -0.02003830714572555, 0.019705387305345518, -0.019088787844931756, 0.018778187327102232, -0.01820864547295024, 0.017920196741508916, -0.017392624193268175, 0.017123914773989925, -0.01663372697270365]"
0.2,ImADA1_WSVM,15,10000,5,0.85,0.55,0.6837397165588672,0.47826086956521735,0.4230769230769231,0.8,0.7,"[[85 15]
 [ 9 11]]","[0.24732733333333332, 0.33943497998831995, 0.4575227438554387, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.5564588661105714, 0.3329065740122348, 0.08515978177657607, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,15,10000,5,0.91,0.5,0.6745368781616021,0.5128205128205129,0.5263157894736842,0.8416666666666667,0.705,"[[91  9]
 [10 10]]","[0.2516059027777778, 0.4206891109935264, 0.44471631263155603, 0.40821366672507975, 0.5440038095371835, 0.4675104148270065, 0.5042293460878409, 0.49668442224421383, 0.5004478522133204, 0.4999251496367407, 0.4999497111744391, 0.5000292398040757, 0.4999982397909488, 0.4999995372815891, 0.5000004663904174]","[0.5450328608301994, 0.15997258378339435, 0.11102127619683119, 0.18567745796742552, -0.08823589721292413, 0.0650708564231566, -0.008458893922666157, 0.0066312527096872975, -0.0008957046661781586, 0.00014970072763688603, 0.00010057765146096334, -5.8479608217953216e-05, 3.520418102412063e-06, 9.254368218336315e-07, -9.327808347925156e-07]"
0.2,ImADA_12_WSVM,15,10000,5,0.81,0.75,0.7794228634059948,0.5555555555555556,0.4411764705882353,0.8,0.78,"[[81 19]
 [ 5 15]]","[0.3797174375822222, 0.608205637610549, 0.34612715420741874, 0.4692745551598709, 0.5992118156561969, 0.3722932353166013, 0.458881892513541, 0.5262355776753458, 0.5354300503593076, 0.4802447700914523, 0.505400490146517, 0.480064092057353, 0.5101125581434407, 0.49178021995909704, 0.5065616155621181]","[0.24537386461993146, -0.21988796406546243, 0.3180533509521209, 0.06152841593532942, -0.2010910409525078, 0.2611956557342364, 0.08242235306958026, -0.052519389971782876, -0.07097905913297939, 0.03953103871159163, -0.010801400340788114, 0.03989296495744752, -0.020227874694448856, 0.016441041302434296, -0.013123984559525263]"
0.2,WSVM,20,10,1,0.94,0.4,0.6131883886702356,0.47058823529411764,0.5714285714285714,0.85,0.6699999999999999,"[[94  6]
 [12  8]]",None,None
0.2,ADA_WSVM,20,10,1,0.76,0.65,0.7028513356322232,0.456140350877193,0.35135135135135137,0.7416666666666667,0.705,"[[76 24]
 [ 7 13]]","[0.14583333333333331, 0.49372822299651536, 0.48480925017764326, 0.4855576071705079, 0.4862576314277668, 0.48691384001142485, 0.49892251319214925, 0.49892483015479827, 0.49892713717431425, 0.49892943431456693, 0.4989317216388787, 0.49893399921003245, 0.4989362670902766, 0.49893852534133104, 0.49894077402439296, 0.4989430132001415, 0.4989452429287443, 0.49894746326986195, 0.4989496742826543, 0.4989518760257846]","[0.8838309588244974, 0.012544211939801776, 0.030390852559551377, 0.02889282283862016, 0.027491661038505172, 0.026178298363150162, 0.002154976951546127, 0.002150343004774765, 0.002145728944453325, 0.0021411346428404855, 0.0021365599732893776, 0.002132004810232427, 0.0021274690291708423, 0.0021229525066631025, 0.002118455120312783, 0.002113976748759915, 0.00210951727166748, 0.002105076569712439, 0.0021006545245733257, 0.0020962510189218245]"
0.2,ImADA1_SVM,20,10,1,0.08,1.0,0.282842712474619,0.30303030303030304,0.17857142857142858,0.23333333333333334,0.54,"[[ 8 92]
 [ 0 20]]","[0.16666666666666669, 0.3762499999999999, 0.5242877782142357, 0.473892417122567, 0.5232906336835637, 0.4810603337806797, 0.4957545512896529, 0.515805452375511, 0.49973600243498667, 0.4999999999999998, 0.5000000000000002, 0.5, 0.4999999999999999, 0.5000000000000001, 0.5000000000000001, 0.49999999999999983, 0.5000000000000002, 0.4999999999999999, 0.4999999999999999, 0.5000000000000001]","[0.8047189562170501, 0.25274791550132164, -0.048613816656339424, 0.05226269708571347, -0.04661500219967442, 0.03789746502708935, 0.008491101480897378, -0.03162144012636317, 0.0005279951790912959, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 2.2204460492503126e-16, -2.2204460492503136e-16, -2.2204460492503136e-16, 4.440892098500624e-16, -4.440892098500628e-16, 2.2204460492503126e-16, 2.2204460492503126e-16, -2.2204460492503136e-16]"
0.2,ImADA2_SVM,20,10,1,0.17,0.65,0.33241540277189324,0.22413793103448273,0.13541666666666666,0.25,0.41000000000000003,"[[17 83]
 [ 7 13]]","[0.2686197916666666, 0.5309244163577697, 0.49704716543765654, 0.49830597012379907, 0.5002629835888138, 0.49995908194616145, 0.5000063642774817, 0.49999901006445946, 0.5000001539788403, 0.4999999760494357, 0.5000000037253781, 0.4999999994205383, 0.500000000090132, 0.49999999998598055, 0.5000000000021809, 0.4999999999996604, 0.5000000000000528, 0.49999999999999156, 0.5000000000000014, 0.49999999999999994]","[0.5008182397305906, -0.06192787721058269, 0.00590573778332238, 0.003388072716279398, -0.0005259672261290854, 8.183610785976717e-05, -1.2728554964038275e-05, 1.9798710810512026e-06, -3.07957680714564e-07, 4.790112865613787e-08, -7.450756234208941e-09, 1.1589234003464454e-09, -1.8026402596101776e-10, 2.8038904530727073e-11, -4.361844219166341e-12, 6.792344464652094e-13, -1.0569323194432607e-13, 1.6875389974302095e-14, -2.8865798640254153e-15, 1.1102230246251564e-16]"
0.2,ImADA_12_SVM,20,10,1,0.0,1.0,0.0,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.5,"[[  0 100]
 [  0  20]]","[0.16666666666666669, 0.5555781249999998, 0.521727882329715, 0.4927584954492365, 0.4934522070834276, 0.5119590731664692, 0.4952069836066647, 0.49336889786174754, 0.5106456331766862, 0.4894766311485649, 0.5097823277356704, 0.4908377647653031, 0.5084697935149844, 0.491312751175224, 0.5085420755908714, 0.4930591097075332, 0.5066345770531393, 0.4934455902741326, 0.5064393118553332, 0.49361647201130576]","[0.8047189562170501, -0.11161747901422368, -0.04348314970030413, 0.014484021869172714, 0.013096334516590128, -0.023922708912036194, 0.009586326429514319, 0.01326298190419993, -0.02129448446697142, 0.0210498461863157, -0.019567152336659167, 0.01832652191759702, -0.01694120757827768, 0.017376246264498147, -0.017085813579814157, 0.013882672378819372, -0.013269932957207768, 0.01310957040735539, -0.012879335793193912, 0.012767749712234064]"
0.2,ImADA1_WSVM,20,10,1,0.13,1.0,0.36055512754639896,0.31496062992125984,0.18691588785046728,0.275,0.565,"[[13 87]
 [ 0 20]]","[0.16666666666666669, 0.40124999999999994, 0.37579588837076217, 0.5264219260395034, 0.5264148789270426, 0.4958075476008255, 0.504157591391169, 0.4958766946465125, 0.5040895801778061, 0.495943597786366, 0.50402375824989, 0.49600836450263613, 0.5039600215720096, 0.49607109552097317, 0.5038982725976877, 0.4961318853331333, 0.5038384197712374, 0.49619082267189935, 0.5037803770748105, 0.49624799094323474]","[0.8047189562170501, 0.20012973714044985, 0.25371563546874415, -0.05289312299614777, -0.052878989313829824, 0.00838510131143429, -0.008315374433811817, 0.008246797655889256, -0.008179342754567479, 0.008112982422724431, -0.008047690232351783, 0.0079834405994611, -0.007920208750654325, 0.00785797069127353, -0.0077967031750400245, 0.007736383675102234, -0.007676990356417109, 0.0076185020493947575, -0.007560898224741334, 0.007504158969429618]"
0.2,ImADA2_WSVM,20,10,1,0.56,0.85,0.6899275324264136,0.41975308641975306,0.2786885245901639,0.6083333333333333,0.7050000000000001,"[[56 44]
 [ 3 17]]","[0.2686197916666666, 0.668878629884909, 0.7164449785541863, 0.6878634788279991, 0.5805868127718987, 0.28473223503014994, 0.5180185297334823, 0.594958890260423, 0.3994940012139564, 0.4599660904070266, 0.5631765888382066, 0.47533254560399285, 0.5015463186756743, 0.5005643419519841, 0.4994292066042775, 0.5003436489996905, 0.4999121273022674, 0.5000359632849362, 0.49999563807859043, 0.5000005378968622]","[0.5008182397305906, -0.3515588191076732, -0.4634476344198555, -0.3950748631717567, -0.16259138858719685, 0.4605538783108881, -0.03605267171238963, -0.1922518718371788, 0.20378694088167834, 0.08023958143491215, -0.12703210794465947, 0.04937499330402858, -0.0030926472111514644, -0.0011286843832556339, 0.0011415872873585208, -0.0006872981076027202, 0.00017574539727458795, -7.192656999635509e-05, 8.723842819381319e-06, -1.0757937243048508e-06]"
0.2,ImADA_12_WSVM,20,10,1,0.0,1.0,0.0,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.5,"[[  0 100]
 [  0  20]]","[0.16666666666666669, 0.59584375, 0.40385333427982134, 0.539225298591417, 0.45763401992718755, 0.55339506425088, 0.4552823844891356, 0.5054609243055079, 0.5047035643186122, 0.49949144210938173, 0.5000546831260239, 0.4999941166488839, 0.5000006329485286, 0.4999999319050331, 0.5000000073259054, 0.49999999921185245, 0.500000000084792, 0.4999999999908775, 0.5000000000009813, 0.4999999999998944]","[0.8047189562170501, -0.1940884538246002, 0.19471747106368925, -0.07861213541630085, 0.08493561600288517, -0.10719887858999161, 0.08967483600657218, -0.010922282919474158, -0.009407406143656634, 0.0010171161319805636, -0.00010936625248377245, 1.1766702232675e-05, -1.2658970571769264e-06, 1.3618993376786877e-07, -1.4651810868307528e-08, 1.5762950919673009e-09, -1.6958390250499225e-10, 1.8244961097147094e-11, -1.9626522629362037e-12, 2.111644192836602e-13]"
0.2,WSVM,20,10,2,0.94,0.4,0.6131883886702356,0.47058823529411764,0.5714285714285714,0.85,0.6699999999999999,"[[94  6]
 [12  8]]",None,None
0.2,ADA_WSVM,20,10,2,0.76,0.65,0.7028513356322232,0.456140350877193,0.35135135135135137,0.7416666666666667,0.705,"[[76 24]
 [ 7 13]]","[0.14583333333333331, 0.49372822299651536, 0.48480925017764326, 0.4855576071705079, 0.4862576314277668, 0.48691384001142485, 0.49892251319214925, 0.49892483015479827, 0.49892713717431425, 0.49892943431456693, 0.4989317216388787, 0.49893399921003245, 0.4989362670902766, 0.49893852534133104, 0.49894077402439296, 0.4989430132001415, 0.4989452429287443, 0.49894746326986195, 0.4989496742826543, 0.4989518760257846]","[0.8838309588244974, 0.012544211939801776, 0.030390852559551377, 0.02889282283862016, 0.027491661038505172, 0.026178298363150162, 0.002154976951546127, 0.002150343004774765, 0.002145728944453325, 0.0021411346428404855, 0.0021365599732893776, 0.002132004810232427, 0.0021274690291708423, 0.0021229525066631025, 0.002118455120312783, 0.002113976748759915, 0.00210951727166748, 0.002105076569712439, 0.0021006545245733257, 0.0020962510189218245]"
0.2,ImADA1_SVM,20,10,2,0.52,1.0,0.7211102550927979,0.45454545454545453,0.29411764705882354,0.6,0.76,"[[52 48]
 [ 0 20]]","[0.2682499999999999, 0.3965682811093553, 0.5158951916149664, 0.4913699567914558, 0.5094944378751546, 0.4859037229098003, 0.4986372634948035, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.501759772030594, 0.20989232821290352, -0.03180109915065055, 0.017261800710992366, -0.018991158564038133, 0.02820002708083996, 0.0027254797588788207, 2.2204460492503126e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,20,10,2,0.17,0.65,0.33241540277189324,0.22413793103448273,0.13541666666666666,0.25,0.41000000000000003,"[[17 83]
 [ 7 13]]","[0.2686197916666666, 0.5309244163577697, 0.49704716543765654, 0.49830597012379907, 0.5002629835888138, 0.49995908194616145, 0.5000063642774817, 0.49999901006445946, 0.5000001539788403, 0.4999999760494357, 0.5000000037253781, 0.4999999994205383, 0.500000000090132, 0.49999999998598055, 0.5000000000021809, 0.4999999999996604, 0.5000000000000528, 0.49999999999999156, 0.5000000000000014, 0.49999999999999994]","[0.5008182397305906, -0.06192787721058269, 0.00590573778332238, 0.003388072716279398, -0.0005259672261290854, 8.183610785976717e-05, -1.2728554964038275e-05, 1.9798710810512026e-06, -3.07957680714564e-07, 4.790112865613787e-08, -7.450756234208941e-09, 1.1589234003464454e-09, -1.8026402596101776e-10, 2.8038904530727073e-11, -4.361844219166341e-12, 6.792344464652094e-13, -1.0569323194432607e-13, 1.6875389974302095e-14, -2.8865798640254153e-15, 1.1102230246251564e-16]"
0.2,ImADA_12_SVM,20,10,2,0.1,1.0,0.31622776601683794,0.3076923076923077,0.18181818181818182,0.25,0.55,"[[10 90]
 [ 0 20]]","[0.2746528124999999, 0.6037799056787037, 0.46142060926890066, 0.5041959327082832, 0.49952277099202125, 0.5000540061322386, 0.4999938848572465, 0.5000006923761962, 0.4999999216063605, 0.5000000088760383, 0.4999999989950198, 0.5000000001137879, 0.49999999998711653, 0.5000000000014586, 0.499999999999835, 0.5000000000000187, 0.4999999999999977, 0.5000000000000004, 0.5, 0.5]","[0.4855713097484374, -0.21061994317815247, 0.0773124517850969, -0.008392062419470115, 0.0009544583057915842, -0.00010801226489726236, 1.2230285507586055e-05, -1.384752392324007e-06, 1.567872791133623e-07, -1.775207667958853e-08, 2.009960416283923e-09, -2.2757573608550455e-10, 2.5766944133256398e-11, -2.9172220195135714e-12, 3.2995828291848767e-13, -3.7303493627406654e-14, 4.551914400963121e-15, -8.88178419700126e-16, 0.0, 0.0]"
0.2,ImADA1_WSVM,20,10,2,0.41,1.0,0.6403124237432849,0.4040404040404041,0.25316455696202533,0.5083333333333333,0.7050000000000001,"[[41 59]
 [ 0 20]]","[0.2682499999999999, 0.41620293879874726, 0.543715706749728, 0.4920458120821417, 0.45769222001510296, 0.4711892616661813, 0.49595925988940776, 0.49599165326427225, 0.49602353139418404, 0.49605490647527994, 0.4960857903217916, 0.4961161943808772, 0.49614612974676675, 0.4961756071742621, 0.49620463709161816, 0.496233229612842, 0.49626139454944285, 0.4962891414216573, 0.49631647946917806, 0.4963434176614117]","[0.501759772030594, 0.1691902247669093, -0.0876552235035968, 0.015909718051142985, 0.08481837525228142, 0.05768537628605648, 0.008081656162772285, 0.008016865215357737, 0.007953104890327986, 0.007890350790223894, 0.007828579281638359, 0.007767767465540162, 0.0077078931489703364, 0.007648934818031481, 0.0075908716121139705, 0.0075336832992878725, 0.007477350252793227, 0.007421853428580836, 0.007367174343845894, 0.007313295056505379]"
0.2,ImADA2_WSVM,20,10,2,0.56,0.85,0.6899275324264136,0.41975308641975306,0.2786885245901639,0.6083333333333333,0.7050000000000001,"[[56 44]
 [ 3 17]]","[0.2686197916666666, 0.668878629884909, 0.7164449785541863, 0.6878634788279991, 0.5805868127718987, 0.28473223503014994, 0.5180185297334823, 0.594958890260423, 0.3994940012139564, 0.4599660904070266, 0.5631765888382066, 0.47533254560399285, 0.5015463186756743, 0.5005643419519841, 0.4994292066042775, 0.5003436489996905, 0.4999121273022674, 0.5000359632849362, 0.49999563807859043, 0.5000005378968622]","[0.5008182397305906, -0.3515588191076732, -0.4634476344198555, -0.3950748631717567, -0.16259138858719685, 0.4605538783108881, -0.03605267171238963, -0.1922518718371788, 0.20378694088167834, 0.08023958143491215, -0.12703210794465947, 0.04937499330402858, -0.0030926472111514644, -0.0011286843832556339, 0.0011415872873585208, -0.0006872981076027202, 0.00017574539727458795, -7.192656999635509e-05, 8.723842819381319e-06, -1.0757937243048508e-06]"
